0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
2.000000000002444267e-03,3.000000000000113687e-03
3.000000000000113687e-02,-1.340000000000003411e-01
0.000000000000000000e+00,2.000000000000667910e-03
0.000000000000000000e+00,2.000000000000667910e-03
1.500000000000056843e-02,-1.140000000000007674e-01
2.799999999999869260e-02,-1.370000000000004547e-01
-1.500000000000056843e-02,-1.410000000000000142e-01
2.799999999999869260e-02,-1.370000000000004547e-01
0.000000000000000000e+00,-9.999999999994457767e-04
-1.500000000000056843e-02,-1.410000000000000142e-01
1.500000000000056843e-02,-1.140000000000007674e-01
-1.500000000000056843e-02,-1.410000000000000142e-01
-1.500000000000056843e-02,-1.379999999999999005e-01
1.400000000000289901e-02,-1.110000000000006537e-01
1.500000000000056843e-02,-1.099999999999994316e-01
2.900000000000346745e-02,-1.329999999999991189e-01
-1.399999999999579359e-02,-1.370000000000004547e-01
-1.399999999999579359e-02,-1.379999999999999005e-01
1.000000000004774847e-03,3.000000000000113687e-03
1.000000000004774847e-03,3.000000000000113687e-03
2.900000000000346745e-02,-1.349999999999997868e-01
1.600000000000534328e-02,-1.110000000000006537e-01
1.600000000000534328e-02,-1.110000000000006537e-01
-1.399999999999579359e-02,-1.389999999999993463e-01
-1.399999999999579359e-02,-1.389999999999993463e-01
1.000000000004774847e-03,2.000000000000667910e-03
1.000000000004774847e-03,2.000000000000667910e-03
3.099999999999880629e-02,-1.329999999999991189e-01
-1.599999999999823785e-02,-1.410000000000000142e-01
-1.599999999999823785e-02,-1.410000000000000142e-01
-9.999999999976694198e-04,0.000000000000000000e+00
-9.999999999976694198e-04,0.000000000000000000e+00
-9.999999999976694198e-04,0.000000000000000000e+00
-9.999999999976694198e-04,0.000000000000000000e+00
-1.500000000000056843e-02,-1.389999999999993463e-01
-1.500000000000056843e-02,-1.389999999999993463e-01
1.500000000000056843e-02,-1.120000000000000995e-01
1.000000000004774847e-03,0.000000000000000000e+00
1.000000000004774847e-03,0.000000000000000000e+00
1.000000000004774847e-03,0.000000000000000000e+00
3.000000000000113687e-02,-1.370000000000004547e-01
2.000000000002444267e-03,3.000000000000113687e-03
2.000000000002444267e-03,3.000000000000113687e-03
1.000000000004774847e-03,2.000000000000667910e-03
1.000000000004774847e-03,2.000000000000667910e-03
1.000000000004774847e-03,2.000000000000667910e-03
1.000000000004774847e-03,3.000000000000113687e-03
1.500000000000056843e-02,-1.110000000000006537e-01
1.000000000004774847e-03,3.000000000000113687e-03
2.900000000000346745e-02,-1.340000000000003411e-01
2.799999999999869260e-02,-1.340000000000003411e-01
1.400000000000289901e-02,-1.110000000000006537e-01
-1.500000000000056843e-02,-1.419999999999994600e-01
-1.500000000000056843e-02,-1.419999999999994600e-01
1.400000000000289901e-02,-1.150000000000002132e-01
2.799999999999869260e-02,-1.379999999999999005e-01
2.799999999999869260e-02,-1.379999999999999005e-01
-9.999999999976694198e-04,-9.999999999994457767e-04
-1.399999999999579359e-02,-1.389999999999993463e-01
2.900000000000346745e-02,-1.349999999999997868e-01
1.500000000000056843e-02,-1.120000000000000995e-01
3.000000000000113687e-02,-1.349999999999997868e-01
-1.299999999999812417e-02,-1.389999999999993463e-01
2.900000000000346745e-02,-1.359999999999992326e-01
-1.399999999999579359e-02,-1.400000000000005684e-01
0.000000000000000000e+00,9.999999999994457767e-04
1.500000000000056843e-02,-1.129999999999995453e-01
2.900000000000346745e-02,-1.359999999999992326e-01
-1.399999999999579359e-02,-1.400000000000005684e-01
1.500000000000056843e-02,-1.099999999999994316e-01
1.500000000000056843e-02,-1.099999999999994316e-01
-1.500000000000056843e-02,-1.370000000000004547e-01
0.000000000000000000e+00,2.000000000000667910e-03
2.799999999999869260e-02,-1.349999999999997868e-01
-1.500000000000056843e-02,-1.400000000000005684e-01
1.500000000000056843e-02,-1.129999999999995453e-01
-1.399999999999579359e-02,-1.389999999999993463e-01
-1.399999999999579359e-02,-1.389999999999993463e-01
1.000000000004774847e-03,2.000000000000667910e-03
2.799999999999869260e-02,-1.359999999999992326e-01
-1.500000000000056843e-02,-1.389999999999993463e-01
2.900000000000346745e-02,-1.359999999999992326e-01
0.000000000000000000e+00,9.999999999994457767e-04
1.400000000000289901e-02,-1.159999999999996589e-01
1.400000000000289901e-02,-1.159999999999996589e-01
1.600000000000534328e-02,-1.140000000000007674e-01
3.000000000000113687e-02,-1.379999999999999005e-01
1.000000000004774847e-03,-9.999999999994457767e-04
2.900000000000346745e-02,-1.340000000000003411e-01
2.900000000000346745e-02,-1.340000000000003411e-01
-1.399999999999579359e-02,-1.370000000000004547e-01
-1.399999999999579359e-02,-1.370000000000004547e-01
-1.399999999999579359e-02,-1.389999999999993463e-01
2.900000000000346745e-02,-1.359999999999992326e-01
0.000000000000000000e+00,9.999999999994457767e-04
2.900000000000346745e-02,-1.349999999999997868e-01
1.000000000004774847e-03,0.000000000000000000e+00
-1.299999999999812417e-02,-1.410000000000000142e-01
3.000000000000113687e-02,-1.370000000000004547e-01
0.000000000000000000e+00,9.999999999994457767e-04
-1.399999999999579359e-02,-1.389999999999993463e-01
-1.399999999999579359e-02,-1.410000000000000142e-01
1.600000000000534328e-02,-1.140000000000007674e-01
-1.399999999999579359e-02,-1.410000000000000142e-01
1.500000000000056843e-02,-1.140000000000007674e-01
2.900000000000346745e-02,-1.359999999999992326e-01
2.900000000000346745e-02,-1.359999999999992326e-01
0.000000000000000000e+00,9.999999999994457767e-04
-1.599999999999823785e-02,-1.400000000000005684e-01
1.300000000000522959e-02,-1.129999999999995453e-01
1.600000000000534328e-02,-1.120000000000000995e-01
-1.299999999999812417e-02,-1.389999999999993463e-01
1.600000000000534328e-02,-1.110000000000006537e-01
2.799999999999869260e-02,-1.359999999999992326e-01
1.500000000000056843e-02,-1.129999999999995453e-01
2.799999999999869260e-02,-1.349999999999997868e-01
1.600000000000534328e-02,-1.110000000000006537e-01
-1.299999999999812417e-02,-1.389999999999993463e-01
-1.299999999999812417e-02,-1.389999999999993463e-01
3.000000000000113687e-02,-1.340000000000003411e-01
-1.299999999999812417e-02,-1.389999999999993463e-01
2.000000000002444267e-03,2.000000000000667910e-03
1.700000000000301270e-02,-1.120000000000000995e-01
1.700000000000301270e-02,-1.120000000000000995e-01
-1.399999999999579359e-02,-1.400000000000005684e-01
3.000000000000113687e-02,-1.349999999999997868e-01
2.900000000000346745e-02,-1.329999999999991189e-01
-1.399999999999579359e-02,-1.370000000000004547e-01
1.500000000000056843e-02,-1.099999999999994316e-01
0.000000000000000000e+00,2.000000000000667910e-03
-1.399999999999579359e-02,-1.389999999999993463e-01
-1.500000000000056843e-02,-1.389999999999993463e-01
0.000000000000000000e+00,9.999999999994457767e-04
0.000000000000000000e+00,2.000000000000667910e-03
