timestamp,x,y,z,qw,qx,qy,qz
0.0,42.16630843289189,-10.064399522589728,1.0820831340846355,0.4329160957091865,0.2398172985930378,0.5503670497525582,0.6724339580346291
0.167,42.18149867245052,-10.05025619366691,1.0552262838415825,0.4789992797994772,0.2269200467330767,0.5244519457609728,0.6663461104634515
0.434,42.09702303762643,-10.100722252254126,1.0621819778451962,0.4751191696459195,0.2450832533181547,0.5156403432685377,0.669560310929393
0.501,42.07585931505741,-10.103845846670875,1.0729806151874015,0.45788363649363,0.2635963655104196,0.5104084823228205,0.6784856024220274
0.568,42.08155450987284,-10.09053794039358,1.0664377038669364,0.4548175778118331,0.2637833005289073,0.5028193565079417,0.6860991444364237
0.702,42.100225319045634,-10.055632920843165,1.074347532930492,0.4295883879459597,0.260779817640488,0.5140066162540763,0.69515818494816
0.802,42.08547155080945,-10.08620260569592,1.072377197013673,0.3923301169085174,0.2315833193116574,0.5302162974082562,0.7150642793104851
0.935,42.09207072851922,-10.096243632264288,1.0677115561231334,0.3725052321617649,0.2113998332531667,0.5458509861595519,0.720136558870113
1.036,42.07557202752968,-10.12175570708345,1.0737232836061317,0.3420545135736609,0.1954653462058198,0.5562574632715352,0.7316895808546422
1.136,42.08914396442052,-10.095834035904508,1.0810173855845382,0.3387846583112575,0.2161100948139456,0.5631866777861679,0.722040267697454
1.236,42.13094010951336,-10.042729602211612,1.061092957457915,0.378351624013675,0.2252590202440444,0.5465724061903878,0.7122970077124834
1.336,42.11651178403437,-10.052032866262367,1.067006770420834,0.3678473840510431,0.2293269683898917,0.552862992544349,0.7116459478496403
1.47,42.08957422333993,-10.040984971864503,1.0901478935372122,0.3688771488099188,0.2606580798847495,0.5502396066607728,0.7022986471142164
1.57,42.11948579717022,-10.007685070092696,1.0896743973872944,0.4026330287246589,0.2884516267038466,0.5251114043526943,0.692055139602802
1.637,42.13227773521179,-9.99314479636034,1.0936742667438726,0.4131314831441581,0.3113835024011758,0.5250149023497572,0.6758121368976441
1.737,42.126470664823145,-9.991536444966515,1.0982880333219889,0.4094866904777371,0.318213409001948,0.5211758366649215,0.6778175447194974
1.871,42.113707627673385,-9.989174224445486,1.1026033505150632,0.410314898378667,0.322380830634995,0.5198640696667726,0.6763531867871223
1.971,42.11872707130006,-9.977711747966548,1.0960824581133626,0.4171648349353678,0.3202556206637266,0.5296977347768438,0.6654548427195637
2.104,42.11907424513462,-9.97536576878742,1.0969645244372102,0.4258915804425281,0.3239983813530612,0.5223398452365297,0.6639295871303222
2.204,42.12300835399295,-9.969993997876765,1.1042867053750998,0.4262528298933363,0.3415676840108075,0.5175941917123349,0.6585865888044415
2.304,42.12441000310046,-9.969561917131625,1.1013616584478572,0.4267991282421519,0.3422675531960258,0.5174171860173026,0.6580082687739425
2.371,42.10193876875377,-9.992678409088349,1.105089699110794,0.4115335820884525,0.3322027778706948,0.52107050907744,0.6699007014164252
2.438,42.10483662876333,-9.991718994802753,1.102481920992206,0.4127765593408009,0.3326471661836195,0.5195453774142709,0.6700999744039994
2.537,42.12577753509435,-9.971864346406768,1.1000053046488438,0.4211873989989799,0.3419639075646215,0.5082576531009231,0.6688318315630252
2.571,42.11555744534933,-9.983359321868695,1.1005190839630412,0.4163688620422033,0.3363925361545336,0.5131736046617694,0.6709171959486859
2.637,42.12196567689419,-9.980365027647927,1.1044315423878208,0.4206429244140225,0.3450234529616971,0.5060688780500484,0.6692627568571043
2.804,42.12749060828379,-9.973952918672436,1.0971517148641217,0.4208001559583472,0.3415785727255194,0.5076431903656422,0.6697385300814191
2.904,42.11730008871016,-9.985467728654823,1.0976239336404772,0.4160020763045287,0.3360147905405643,0.5125719802303917,0.6717933448099919
3.07,42.10420368588994,-9.99967965607126,1.1020330284225022,0.3962718709989205,0.3262443034009741,0.5182068933725276,0.6841015088527594
3.17,42.08471342831015,-10.032737008013209,1.1038984243904189,0.4131297712726098,0.3178189474403393,0.5083293419395132,0.6855043317583757
3.27,42.10010515516412,-10.033923052153137,1.1045578149617872,0.368408960133592,0.2932488244991857,0.5281696314286902,0.7066235245585959
3.37,42.1026114990753,-10.034023055397707,1.0967808360667402,0.3812278688855872,0.2739583414938234,0.5292786301220096,0.7067363516949415
3.437,42.10009074423753,-10.035464773525288,1.0906515986909626,0.3723326722663964,0.2549595518536258,0.5411345042037506,0.709603731981254
3.537,42.10527371050636,-10.029062595798235,1.085793420785184,0.3671259124111163,0.2378283953150825,0.5438961711070913,0.7161237140838195
3.637,42.139492480934415,-9.987550714430563,1.0711458910275775,0.3706172210998413,0.2282094244479215,0.5470350591769358,0.7150636181827922
3.87,42.090118592201726,-10.052680985158927,1.0874785643537104,0.3410294491578862,0.2070208910890942,0.5492493424481977,0.7342795280272825
3.97,42.1005575734004,-10.040435440330068,1.0831924123663768,0.3400763960015487,0.2049555329731054,0.5499517423688713,0.7347750373085293
4.07,42.10010378647696,-10.040556264952292,1.0839381347845949,0.3451166802603305,0.2068066495408517,0.5440367545576215,0.736308017342054
4.17,42.08971063219331,-10.051440921869998,1.085630196547971,0.352628687594465,0.2100782906534405,0.5414314360111138,0.7337384551599275
4.27,42.09796443595655,-10.035478184370051,1.089304843008864,0.359001541349543,0.2288367887188957,0.5408895850432486,0.7253896016825842
4.37,42.08956828609264,-10.040944996574405,1.0873538117811057,0.3730571523105721,0.2344592730112646,0.536518380172811,0.7197258076140517
4.469,42.07567955903116,-10.044588139597051,1.089773039107247,0.3738716325220571,0.242285929095474,0.5408430348319685,0.7134468043459028
4.569,42.08451119617603,-10.02128076920074,1.0935307113423056,0.3927549031529759,0.2683913996934121,0.5322768167185661,0.7002792535866372
4.669,42.082852371106,-10.002988564103818,1.0946088719464449,0.4093999529333297,0.2870730620850977,0.5276595223522934,0.6866994714095987
4.803,42.08268110417927,-9.994971176104604,1.096845899574432,0.415997773317694,0.3057974453709663,0.5318809579974219,0.671220099162008
4.902,42.08354312296733,-9.993736509635552,1.0943836855385636,0.4253206333261787,0.3110320978425893,0.525810459188852,0.6677460250621226
5.002,42.085674882010494,-9.986167479416396,1.095698418397341,0.430586404160718,0.3194238685297197,0.5168657222575549,0.6673931119817069
5.102,42.09066469021806,-9.98241595853114,1.0940380301095944,0.4400286755007567,0.3269167902228246,0.5165547797710561,0.6577775737307644
5.236,42.07189729218809,-9.99601204664545,1.0944323032002854,0.4252999548561649,0.3139314944446693,0.5229626754207721,0.6686381721916786
5.302,42.072469229721975,-9.995698238666892,1.1017204221628598,0.4215657934285655,0.3244284837521552,0.526344379236289,0.6633174467685793
5.635,42.071641423535176,-9.993773570634772,1.1036676170468156,0.4083755322704543,0.3200976416009761,0.5232715548856071,0.6759835828863858
5.702,42.071641423535176,-9.993773570634772,1.1036676170468156,0.4083755322704543,0.3200976416009761,0.5232715548856071,0.6759835828863858
5.835,42.06959024989951,-9.995415228316642,1.1027536878218545,0.3983932735441136,0.3148436685173708,0.5303641164643887,0.6788741915526598
